stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
pooled,edp_share,OLS_share,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,44,59.0,14,14,10.826428471034546,-0.0006740631520574836,0.0008856706072080056,"[0.0010762206672338954, -0.00011060042425429907, 0.0002842975202971012, -0.001585684506611798, -0.000985376656601904, -0.0023764151972863563, -0.0003249674617448726, -0.0013699791574916355]","[0.0012474005681263212, 0.0011305039325891087, 0.0012840714918236238, 0.0011595954090723797, 0.0014524262623539798, 0.0012337855719063515, 0.0011813545600297707, 0.0012936395171699925]",8.0,0.2518740629685157,0.21172928865036747,,circular_within_block_fw7,0.0,2000,1987.0,4.361544437575231,66847.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,44,59.0,14,14,10.557187484756998,0.0046492034363005506,0.009169687927129508,"[0.021561473244843622, 0.014522688399628962, 0.015476964405902512, -0.0017918241843759128, 0.0024857556514369097, -0.017554356123052978, 0.008276098936719777, -0.005783172840698491]","[0.014162363559968376, 0.01192818738967945, 0.013815875361406866, 0.013213790239872202, 0.017115198584944518, 0.013341482683077605, 0.012776207628018356, 0.014054698852922366]",8.0,0.23088455772113944,0.22807318129917337,,circular_within_block_fw7,0.0,2000,1987.0,4.22157537201541,66847.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,44,59.0,14,14,10.76276072525017,-0.0011468706194321457,0.0010297549613307135,"[-8.17765326788083e-05, -0.00034261926825278187, 0.00015297144031750903, -0.001580846356798551, -0.0017498994742484394, -0.002885967285289191, -0.0007625114743135314, -0.0019243160041933702]","[0.0013617988068995673, 0.001305438190286447, 0.0013698763557837422, 0.001350630022626161, 0.0016735704554611765, 0.0012715920702318874, 0.001307023690449846, 0.0014282493211468272]",8.0,0.2353823088455772,0.2155072068077675,,circular_within_block_fw7,0.0,2000,1987.0,4.147031134689937,66847.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,44,59.0,14,14,12.57049746811236,-0.0011173511667444446,0.008630228942938085,"[0.0072012562086778325, 0.009454303787964736, 0.01060082628958625, -0.0015612713526298218, -0.007929681838578671, -0.019498911571569216, 0.002632045010430787, -0.009837375867837448]","[0.01180713747778335, 0.010948413712682587, 0.011794500954559414, 0.01237388896327587, 0.01566835239647106, 0.010735861613314917, 0.01137134906178815, 0.012331866555894636]",8.0,0.12743628185907047,0.1275068174128481,,circular_within_block_fw7,0.0,2000,1987.0,4.128340315738659,66847.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,46,59.0,14,14,6.738506226115078,-5.369991071294759e-05,0.0009009623169475505,"[0.0010015012485108934, 5.724225374969793e-05, 0.0009390309515704451, -0.0008217968257047714, 4.1694071171897554e-06, -0.001727693104168292, 0.00031785599025044867, -0.00019990920702919233]","[0.0012324587673303773, 0.0011422583891396898, 0.0013467818668825497, 0.0011761873630505046, 0.001429458766995607, 0.0012442814888328024, 0.0011251193489101997, 0.0013355232091786038]",8.0,0.5402298850574713,0.565090747747017,,circular_within_block_fw7,0.0,2000,1987.0,4.259526519719529,69974.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,46,59.0,14,14,9.504293379247418,0.0090798662122938,0.009311459518985024,"[0.021238914423426063, 0.011025531128696463, 0.01904172194689549, 0.002646682814363699, 0.010758557641205823, -0.015380012926505711, 0.015800334793930247, 0.007507199876338331]","[0.013822137031198337, 0.012094872135266109, 0.014370552936000975, 0.013240169886750036, 0.016585208256663285, 0.013539459551766124, 0.011854023447860695, 0.014515023335594285]",8.0,0.2983508245877061,0.30155397290154434,,circular_within_block_fw7,0.0,2000,1987.0,4.1785338841598065,69974.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,46,59.0,14,14,7.248906411905486,-0.0004312993090535572,0.0010432306540252474,"[-1.5163547187097698e-05, -0.00011085443440672344, 0.0011366488366240351, -0.0007436252357311892, -0.0008127576831095912, -0.0021549813657489756, -8.997211841101283e-05, -0.0006596889244579027]","[0.001351492459705144, 0.0013046554771812989, 0.0014248480721573123, 0.0013594164552529467, 0.0016534115408613245, 0.0013118312313691808, 0.0012945539045815058, 0.0014696051546104205]",8.0,0.5222388805597201,0.5100312478006382,,circular_within_block_fw7,0.0,2000,1987.0,4.3472652163670515,69974.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,46,59.0,14,14,9.785530796284203,0.003005195203727406,0.008695325474304136,"[0.007259437195976566, 0.006891880621806023, 0.01590169206673978, 0.002652510105639558, -0.0018725573784867957, -0.0170778963596629, 0.00873620200519519, 0.001550293372611825]","[0.011622210423034818, 0.010961451144861264, 0.012237444054481782, 0.012289274274203456, 0.015282382694896603, 0.011304207744085817, 0.011254949250854454, 0.012871901437586089]",8.0,0.2993503248375812,0.2804027457485735,,circular_within_block_fw7,0.0,2000,1987.0,4.450148747618365,69974.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,45,59.0,14,14,9.404746024876157,-0.00017926035067238066,0.0009213327406662758,"[0.0012542440188676879, 0.0003123161064806815, 0.0006456735936723954, -0.001179847349308449, -0.000386050889797106, -0.0019014237489290559, 0.0004150823921809232, -0.0005940769285461226]","[0.001252358798750956, 0.0011575448381188139, 0.001370296947626087, 0.0011779805216333217, 0.0014532392456919588, 0.0012509441310988114, 0.0011497583813458753, 0.0013241024986499392]",8.0,0.2988505747126437,0.30931026224378405,,circular_within_block_fw7,0.0,2000,1987.0,4.161284082550742,69030.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,45,59.0,14,14,10.9572426785612,0.008692909587410584,0.009675948158597845,"[0.02425144744907911, 0.015557733439032441, 0.016387322120129867, 0.002390045023672207, 0.008227844775983076, -0.015480732729710301, 0.016917849099914724, 0.00129176752118354]","[0.01429434808551159, 0.012238768719698378, 0.014840144305909533, 0.01346317589267186, 0.01722735911860183, 0.013710411941547172, 0.012200873175418125, 0.014328773641552644]",8.0,0.22188905547226387,0.2041336787550409,,circular_within_block_fw7,0.0,2000,1987.0,4.21406414209574,69030.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,45,59.0,14,14,8.684221862037665,-0.0006025712147856571,0.0010634767365271171,"[1.0011521743479674e-05, 0.00021264153329674635, 0.000606438712093153, -0.0012170705367243254, -0.0011581082346599132, -0.002288307101464387, 6.242825426405743e-05, -0.001048603866834068]","[0.0013690083778946358, 0.0013282848363414881, 0.001446246645539928, 0.001374116571929444, 0.001670080260780381, 0.0012957303267572297, 0.0012922949968535073, 0.0014711781006259664]",8.0,0.3708145927036482,0.36963076571777465,,circular_within_block_fw7,0.0,2000,1987.0,4.159774226518864,69030.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,45,59.0,14,14,11.768465398528274,0.002194989698055488,0.008941451650421123,"[0.008030342040258725, 0.011038467665372306, 0.01207749239031753, 0.0012085759106869464, -0.004205699885696122, -0.016903477765471242, 0.009779357069430275, -0.003465139840454516]","[0.011872143183610302, 0.011154844756840565, 0.012534218729028542, 0.01255196533299834, 0.015677806207504853, 0.011013531419110845, 0.011035059720700806, 0.012574994772124828]",8.0,0.15342328835582209,0.16183719610879044,,circular_within_block_fw7,0.0,2000,1987.0,4.093159193294259,69030.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_4_break_window(s),41,59.0,14,14,10.475933624694457,-0.00034251115730809503,0.0009819621549752332,"[0.001547355884967208, 6.924262597302817e-05, 0.0008049500446949161, -0.001104980538762416, -0.0007061260932001705, -0.0019710839721496266, -0.0004422308423697982, -0.0009372163676179016]","[0.0012544849956831895, 0.0012422242909712515, 0.0014459608315880294, 0.0012432121164666536, 0.0014831686362632378, 0.0013385665798256608, 0.001254920630355127, 0.0013416610212402288]",8.0,0.248375812093953,0.23319653228080822,,circular_within_block_fw7,0.0,2000,1987.0,4.307723871500599,63425.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_4_break_window(s),41,59.0,14,14,12.333361337820817,0.008559132247179005,0.010084831119574934,"[0.028079467437640306, 0.016343040517414566, 0.022311703416198866, 0.004086225861408726, 0.005339708786251231, -0.015647727314990006, 0.00869223571315422, -0.0007315964396458619]","[0.013551261723446433, 0.013105422022774876, 0.01546227061693902, 0.01403412946560998, 0.017288187066044902, 0.014373836148127348, 0.013635666616280148, 0.014549715155776643]",8.0,0.1619190404797601,0.13693836442022728,,circular_within_block_fw7,0.0,2000,1987.0,4.3825216060214185,63425.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,9.59874608231482,-0.000278547268040617,0.0009221156385268568,"[0.0013925752369182477, 0.0001954960139183394, 0.0007593359794519364, -0.0009429597842694635, -0.00018800123550248191, -0.001939958892881226, -0.0002666873633701059, -0.001238178098590182]","[0.0012689261188765593, 0.0011657400015018745, 0.0013495409226509862, 0.0011695374163707987, 0.0014059089519466506, 0.0012635591280719526, 0.0011911621192449322, 0.001299596648033551]",8.0,0.3233383308345827,0.294325031500742,,circular_within_block_fw7,0.0,2000,1987.0,4.417905040176011,66847.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,11.057898175775536,0.008294417832531986,0.009481026475755407,"[0.02505544216140222, 0.015916805087665273, 0.019709371491389977, 0.0043661697813485055, 0.010896928664239582, -0.014706947700145277, 0.00974994810116771, -0.004632374926812103]","[0.014281077772713934, 0.012205592798971302, 0.014366279736687993, 0.013269892787030474, 0.016351196799926977, 0.013579491020409158, 0.012875503684324033, 0.014100343239418259]",8.0,0.2143928035982009,0.19844014261173568,,circular_within_block_fw7,0.0,2000,1987.0,4.3388944294578735,66847.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_6_break_window(s),39,59.0,14,14,10.787627375102428,-0.0004237995209201497,0.0011788089586740047,"[0.0007752269791461591, 0.00048250384515751305, 0.0012337631864200109, -0.00058585810498913, -0.0011426532128063676, -0.0022907063716587133, -0.000411365196197188, -0.0014513072924334824]","[0.001468528334499534, 0.001480096372946608, 0.0015678347078411615, 0.0014938463876316456, 0.0017289927834966087, 0.0014220970513463443, 0.0014484828693011778, 0.0015517246805821043]",8.0,0.22638680659670166,0.21402531004979017,,circular_within_block_fw7,0.0,2000,1987.0,4.152621449048003,60711.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_6_break_window(s),39,59.0,14,14,16.680028203652927,0.003925193479544965,0.009856933241652934,"[0.014148817226378034, 0.014224490074625817, 0.020888695990559963, 0.006912144976421901, -0.004041661651893979, -0.018213878048298333, 0.004924142905668687, -0.007441203637102369]","[0.01235876884790633, 0.012457397477324212, 0.01348565490294623, 0.01357668002148528, 0.01601149729240014, 0.011918938579733897, 0.01272588078550431, 0.013443492437470313]",8.0,0.03498250874562719,0.03361884040242488,,circular_within_block_fw7,0.0,2000,1987.0,4.049479205655366,60711.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,8.91642527455614,-0.0005958585187730292,0.0010662666962767777,"[0.00021969567006805928, 0.0001417273153127184, 0.0007321326134908012, -0.0009269615840639504, -0.0006261459723937891, -0.002319306271772647, -0.00040617916225988457, -0.0015818307585655411]","[0.001393554860178672, 0.00133984014561487, 0.0014202783157850137, 0.0013754604878143584, 0.0015818339869403519, 0.00130889254224912, 0.001320597545114066, 0.001446765255123776]",8.0,0.3748125937031484,0.34939525354454426,,circular_within_block_fw7,0.0,2000,1987.0,4.4246914529645975,66847.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,12.45217681149639,0.0027460146212642533,0.008871884903443891,"[0.009489268813735106, 0.011598637575090151, 0.01481271652858998, 0.003426178534932929, 0.0012543224320900677, -0.01650887419385729, 0.005742588417287542, -0.007846721137754458]","[0.011976572588358374, 0.011170141952750302, 0.012193799899363164, 0.0125278024154713, 0.014533980954498205, 0.010958280249498756, 0.011518877355994432, 0.012420942327495013]",8.0,0.15442278860569716,0.13214033138725156,,circular_within_block_fw7,0.0,2000,1987.0,4.223780071695053,66847.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,cardiac_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_7_break_window(s),38,59.0,14,14,5.609558273639381,0.0012733094945357867,0.0009001501193743571,"[0.001483473760450848, 0.00016285785789111622, 0.0007771226460612205, 0.0007910336286001665, 0.0015980752499868084, 0.001711501576068061, 0.0016453102294640184, 0.0020171010077640558]","[0.0010391981138191248, 0.0012720694453684806, 0.0011687595910688355, 0.0011406147520358271, 0.0011459575662060464, 0.001155038657553877, 0.0013274290109032232, 0.0012345690751494613]",8.0,0.7326336831584208,0.6908739723571407,,circular_within_block_fw7,0.0,2000,1987.0,4.364730884748451,58292.0,OK,ARREFC last_date 2024-04-24; ARREFT first_date 2022-11-21; ARREFT last_date 2022-12-03; CARDFC last_date 2024-06-29; CARDFT first_date 2021-01-06; CARDFT last_date 2023-01-14; CVACFC last_date 2024-03-31; CVACFT first_date 2022-11-01; CVACFT last_date 2022-11-01; CVAFC last_date 2023-11-27; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,cardiac,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_7_break_window(s),38,59.0,14,14,4.044962136083973,0.00892108963360714,0.011154794822215505,"[0.008815340210051358, -0.0007416301005238386, 0.003949724905371992, 0.005213114110820556, 0.00895526307339629, 0.019335120043394386, 0.015756398155469677, 0.010085386670876701]","[0.012727715081341311, 0.01566018816607934, 0.013699131177275016, 0.013594290291687967, 0.014672894297249602, 0.013430247175231584, 0.014576662143647829, 0.014586756161804259]",8.0,0.889055472263868,0.853044190127759,,circular_within_block_fw7,0.0,2000,1987.0,4.125506835016844,58292.0,OK,ARREFC last_date 2024-04-24; ARREFT first_date 2022-11-21; ARREFT last_date 2022-12-03; CARDFC last_date 2024-06-29; CARDFT first_date 2021-01-06; CARDFT last_date 2023-01-14; CVACFC last_date 2024-03-31; CVACFT first_date 2022-11-01; CVACFT last_date 2022-11-01; CVAFC last_date 2023-11-27; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,injury_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,11.774332585975948,-1.0372204245680293e-05,0.0012045438705315865,"[0.0024247918278019172, 0.0005120804572755356, -0.00034269436490305444, 0.0008106073965677675, 0.0007373596633787479, -0.0005407517432753195, -0.0002947602999785396, -0.003389610570832497]","[0.0017170402882309551, 0.001591909613657963, 0.0015967230864595387, 0.0016818320706037477, 0.001669424187288635, 0.0019022344561936738, 0.001705176238654324, 0.0017062155117281669]",8.0,0.15592203898050974,0.1615601728829016,,circular_within_block_fw7,0.0,2000,1987.0,4.229702456317259,66847.0,OK,INJALS last_date 2015-12-16; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,injury,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_1_break_window(s),44,59.0,14,14,10.957381174275431,-0.000757169775779362,0.0059368910620410985,"[0.013717975625702863, 0.0025289452777498647, -0.0012131545074669503, -0.0008777943851958228, 0.0030158197756911006, -0.004750841094551376, -0.0037961391370051984, -0.014682169761159379]","[0.008578758527044454, 0.007858574567113617, 0.007721906481577202, 0.008367456755162945, 0.008490871829529822, 0.009404689095220324, 0.008208356360846497, 0.008418463268284578]",8.0,0.19640179910044978,0.20412575507147765,,circular_within_block_fw7,0.0,2000,1987.0,4.049141440603123,66847.0,OK,INJALS last_date 2015-12-16; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,asthma_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),42,59.0,14,14,5.138404273981091,0.00013699137695458673,0.0002916093231115422,"[-8.53820560232217e-05, 4.691696137506603e-05, 7.826586308620256e-05, 3.0454962329453863e-05, 0.0001606820562193571, 0.0001825268820594698, 0.00015803648925506709, 0.0005244298573352992]","[0.00036749880954320765, 0.000370694930140497, 0.0003479798667722841, 0.00033935235995106273, 0.0003797680934443849, 0.0003575224843154441, 0.00037727312758802903, 0.0003511191447475121]",8.0,0.7781109445277361,0.7426860784593676,,circular_within_block_fw7,0.0,2000,1987.0,4.192842262102195,64074.0,OK,ASTHFC last_date 2024-12-19; ASTHFT first_date 2021-12-19; ASTHFT last_date 2023-05-21; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
